Market,Segment,Occasion,Pack Size,Flavor,Channel,Price,WtP_Estimate,Elasticity,Unit_Sales,Revenue,Gross_Margin_%,Gross_Margin_Value
Japan,High-SEC,Impulse,Multi-pack,Spicy,Modern Trade,30,31.95,-1.07,485,14550,0.42,6154.65
Japan,High-SEC,Impulse,Multi-pack,Spicy,Traditional Trade,10,11.54,-1.2,497,4970,0.49,2458.28
Japan,High-SEC,Impulse,Multi-pack,Local Specialty,7-Eleven,50,56.36,-1.39,506,25300,0.33,8238.38
Japan,High-SEC,Impulse,Multi-pack,Local Specialty,Modern Trade,30,35.43,-0.98,452,13560,0.35,4765.28
Japan,High-SEC,Impulse,Multi-pack,Local Specialty,Traditional Trade,70,75.29,-1.2,527,36890,0.3,11003.18
Japan,High-SEC,Impulse,Multi-pack,Health-Oriented,7-Eleven,20,24.9,-1.25,499,9980,0.4,4006.08
Japan,High-SEC,Impulse,Multi-pack,Health-Oriented,Modern Trade,20,25.89,-1.3,522,10440,0.24,2486.33
Japan,High-SEC,Impulse,Multi-pack,Health-Oriented,Traditional Trade,10,12.06,-1.02,476,4760,0.28,1327.92
Japan,High-SEC,Top-up,Small (20g),Classic Salted,7-Eleven,10,9.89,-0.36,481,4810,0.3,1451.13
Japan,High-SEC,Top-up,Small (20g),Classic Salted,Modern Trade,100,133.39,-1.33,527,52700,0.4,20956.5
Japan,High-SEC,Top-up,Small (20g),Classic Salted,Traditional Trade,10,10.91,-0.91,516,5160,0.4,2066.34
Japan,High-SEC,Top-up,Small (20g),Spicy,7-Eleven,70,101.92,-0.43,454,31780,0.41,13188.37
Japan,High-SEC,Top-up,Small (20g),Spicy,Modern Trade,50,49.84,-1.34,500,25000,0.34,8574.65
Japan,High-SEC,Top-up,Small (20g),Spicy,Traditional Trade,30,32.04,-0.58,483,14490,0.5,7210.29
Japan,High-SEC,Top-up,Small (20g),Local Specialty,7-Eleven,30,38.64,-1,518,15540,0.24,3681.01
Japan,High-SEC,Top-up,Small (20g),Local Specialty,Modern Trade,30,37.44,-1.26,494,14820,0.3,4503.5
Japan,High-SEC,Top-up,Small (20g),Local Specialty,Traditional Trade,50,66.5,-0.8,491,24550,0.3,7430.79
Japan,High-SEC,Top-up,Small (20g),Health-Oriented,7-Eleven,100,129.6,-1.4,459,45900,0.29,13336.26
Japan,High-SEC,Top-up,Small (20g),Health-Oriented,Modern Trade,50,53.34,-1.03,484,24200,0.32,7821.68
Japan,High-SEC,Top-up,Small (20g),Health-Oriented,Traditional Trade,30,39.51,-0.64,501,15030,0.21,3194.84
Japan,High-SEC,Top-up,Medium (50g),Classic Salted,7-Eleven,5,7.33,-0.4,449,2245,0.46,1023.92
Japan,High-SEC,Top-up,Medium (50g),Classic Salted,Modern Trade,70,84.68,-1.21,530,37100,0.42,15572.22
Japan,High-SEC,Top-up,Medium (50g),Classic Salted,Traditional Trade,50,60.98,-0.97,498,24900,0.41,10132.96
Japan,High-SEC,Top-up,Medium (50g),Spicy,7-Eleven,50,62.69,-0.92,470,23500,0.22,5154.66
Japan,High-SEC,Top-up,Medium (50g),Spicy,Modern Trade,10,13.91,-0.89,523,5230,0.38,2011.91
Japan,High-SEC,Top-up,Medium (50g),Spicy,Traditional Trade,30,39.49,-1.48,513,15390,0.37,5689.18
Japan,High-SEC,Top-up,Medium (50g),Local Specialty,7-Eleven,70,74.79,-0.4,471,32970,0.2,6637.12
Japan,High-SEC,Top-up,Medium (50g),Local Specialty,Modern Trade,20,26.62,-0.39,468,9360,0.3,2807.09
Japan,High-SEC,Top-up,Medium (50g),Local Specialty,Traditional Trade,30,32.24,-0.8,496,14880,0.3,4402.93
Japan,High-SEC,Top-up,Medium (50g),Health-Oriented,7-Eleven,50,57.22,-0.53,513,25650,0.41,10502.01
Japan,High-SEC,Top-up,Medium (50g),Health-Oriented,Modern Trade,50,56.85,-1.17,500,25000,0.24,6050.34
Japan,High-SEC,Top-up,Medium (50g),Health-Oriented,Traditional Trade,10,11.7,-1.11,505,5050,0.48,2439.19
Japan,High-SEC,Top-up,Large (100g),Classic Salted,7-Eleven,20,25.43,-0.56,517,10340,0.39,4012.28
Japan,High-SEC,Top-up,Large (100g),Classic Salted,Modern Trade,5,5.88,-0.73,508,2540,0.5,1259.65
Japan,High-SEC,Top-up,Large (100g),Classic Salted,Traditional Trade,70,90.11,-0.45,480,33600,0.34,11587.58
Japan,High-SEC,Top-up,Large (100g),Spicy,7-Eleven,50,63.66,-0.88,524,26200,0.37,9726.9
Japan,High-SEC,Top-up,Large (100g),Spicy,Modern Trade,5,5.72,-0.76,524,2620,0.38,991.14
Japan,High-SEC,Top-up,Large (100g),Spicy,Traditional Trade,5,6.02,-0.79,475,2375,0.49,1173.29
Japan,High-SEC,Top-up,Large (100g),Local Specialty,7-Eleven,30,31.91,-1.29,511,15330,0.39,6025.7
Japan,High-SEC,Top-up,Large (100g),Local Specialty,Modern Trade,70,80.28,-1.39,533,37310,0.29,10969.54
Japan,High-SEC,Top-up,Large (100g),Local Specialty,Traditional Trade,100,97.14,-0.46,541,54100,0.46,24841.68
Japan,High-SEC,Top-up,Large (100g),Health-Oriented,7-Eleven,50,56.09,-0.56,542,27100,0.37,10110.68
Japan,High-SEC,Top-up,Large (100g),Health-Oriented,Modern Trade,70,89.59,-1.49,504,35280,0.3,10471.28
Japan,High-SEC,Top-up,Large (100g),Health-Oriented,Traditional Trade,5,5.72,-0.73,527,2635,0.46,1201.43
Japan,High-SEC,Top-up,Multi-pack,Classic Salted,7-Eleven,20,24.29,-0.96,511,10220,0.42,4301.43
Japan,High-SEC,Top-up,Multi-pack,Classic Salted,Modern Trade,70,71.92,-0.81,457,31990,0.38,12122.37
Japan,High-SEC,Top-up,Multi-pack,Classic Salted,Traditional Trade,20,23.23,-0.98,503,10060,0.42,4186.27
Japan,High-SEC,Top-up,Multi-pack,Spicy,7-Eleven,5,5.9,-0.73,489,2445,0.39,964.82
Japan,High-SEC,Top-up,Multi-pack,Spicy,Modern Trade,20,25.6,-1.49,513,10260,0.48,4953.35
Japan,High-SEC,Top-up,Multi-pack,Spicy,Traditional Trade,30,42.18,-0.52,506,15180,0.26,3963.73
Japan,High-SEC,Top-up,Multi-pack,Local Specialty,7-Eleven,50,58.46,-1.14,501,25050,0.49,12357.51
Japan,High-SEC,Top-up,Multi-pack,Local Specialty,Modern Trade,50,49.48,-1.37,542,27100,0.36,9691.18
Japan,High-SEC,Top-up,Multi-pack,Local Specialty,Traditional Trade,10,11.52,-0.74,489,4890,0.37,1826.26
Japan,High-SEC,Top-up,Multi-pack,Health-Oriented,7-Eleven,30,41.03,-0.9,505,15150,0.31,4697.82
Japan,High-SEC,Top-up,Multi-pack,Health-Oriented,Modern Trade,100,117.8,-1.38,523,52300,0.4,20798.81
Japan,High-SEC,Top-up,Multi-pack,Health-Oriented,Traditional Trade,100,118.73,-1.17,529,52900,0.29,15429.5
Japan,High-SEC,Sharing,Small (20g),Classic Salted,7-Eleven,10,9.63,-0.82,495,4950,0.41,2044.66
Japan,High-SEC,Sharing,Small (20g),Classic Salted,Modern Trade,50,61.77,-1.06,525,26250,0.42,10916.52
Japan,High-SEC,Sharing,Small (20g),Classic Salted,Traditional Trade,50,55.8,-1.33,483,24150,0.21,5047.5
Japan,High-SEC,Sharing,Small (20g),Spicy,7-Eleven,100,126.87,-1.02,504,50400,0.36,17893.05
Japan,High-SEC,Sharing,Small (20g),Spicy,Modern Trade,30,36.58,-1.45,488,14640,0.49,7103.01
Japan,High-SEC,Sharing,Small (20g),Spicy,Traditional Trade,10,13.31,-0.47,481,4810,0.26,1252.29
Japan,High-SEC,Sharing,Small (20g),Local Specialty,7-Eleven,5,5.74,-0.89,498,2490,0.35,875.26
Japan,High-SEC,Sharing,Small (20g),Local Specialty,Modern Trade,30,40.06,-1.46,471,14130,0.43,6012.37
Japan,High-SEC,Sharing,Small (20g),Local Specialty,Traditional Trade,5,6.29,-1.06,516,2580,0.43,1106.78
Japan,High-SEC,Sharing,Small (20g),Health-Oriented,7-Eleven,20,18.7,-0.63,479,9580,0.34,3266.34
Japan,High-SEC,Sharing,Small (20g),Health-Oriented,Modern Trade,100,131.68,-1.1,472,47200,0.49,23315.59
Japan,High-SEC,Sharing,Small (20g),Health-Oriented,Traditional Trade,20,22.45,-1.23,507,10140,0.22,2244.06
Japan,High-SEC,Sharing,Medium (50g),Classic Salted,7-Eleven,70,97.29,-0.88,529,37030,0.23,8364.14
Japan,High-SEC,Sharing,Medium (50g),Classic Salted,Modern Trade,100,118.86,-0.38,492,49200,0.44,21529.97
Japan,High-SEC,Sharing,Medium (50g),Classic Salted,Traditional Trade,5,6.59,-1.34,486,2430,0.44,1077.39
Japan,High-SEC,Sharing,Medium (50g),Spicy,7-Eleven,100,110.35,-1.23,502,50200,0.34,16983.17
Japan,High-SEC,Sharing,Medium (50g),Spicy,Modern Trade,50,58.58,-0.78,528,26400,0.34,8985.37
Japan,High-SEC,Sharing,Medium (50g),Spicy,Traditional Trade,50,49.87,-0.71,533,26650,0.49,13019.29
Japan,High-SEC,Sharing,Medium (50g),Local Specialty,7-Eleven,5,6.89,-0.65,551,2755,0.42,1167.68
Japan,High-SEC,Sharing,Medium (50g),Local Specialty,Modern Trade,10,10.52,-0.88,484,4840,0.37,1769.83
Japan,High-SEC,Sharing,Medium (50g),Local Specialty,Traditional Trade,30,32.19,-0.92,508,15240,0.26,3954.96
Japan,High-SEC,Sharing,Medium (50g),Health-Oriented,7-Eleven,70,92.08,-0.35,501,35070,0.32,11338.63
Japan,High-SEC,Sharing,Medium (50g),Health-Oriented,Modern Trade,20,21.77,-1.01,503,10060,0.35,3512.41
Japan,High-SEC,Sharing,Medium (50g),Health-Oriented,Traditional Trade,50,51.3,-1.34,500,25000,0.24,5946.02
Japan,High-SEC,Sharing,Large (100g),Classic Salted,7-Eleven,20,24.32,-0.71,494,9880,0.39,3866.83
Japan,High-SEC,Sharing,Large (100g),Classic Salted,Modern Trade,100,126.62,-0.58,491,49100,0.45,21905.39
Japan,High-SEC,Sharing,Large (100g),Classic Salted,Traditional Trade,20,23.49,-1.17,486,9720,0.46,4438.37
Japan,High-SEC,Sharing,Large (100g),Spicy,7-Eleven,100,122.78,-1.46,460,46000,0.26,11958.25
Japan,High-SEC,Sharing,Large (100g),Spicy,Modern Trade,100,126.99,-0.82,494,49400,0.4,19900.42
Japan,High-SEC,Sharing,Large (100g),Spicy,Traditional Trade,50,56.85,-0.66,515,25750,0.2,5150.41
Japan,High-SEC,Sharing,Large (100g),Local Specialty,7-Eleven,30,38.16,-0.37,496,14880,0.34,5102.37
Japan,High-SEC,Sharing,Large (100g),Local Specialty,Modern Trade,100,138.2,-0.38,460,46000,0.41,18679.94
Japan,High-SEC,Sharing,Large (100g),Local Specialty,Traditional Trade,70,86.71,-0.41,546,38220,0.32,12257.58
Japan,High-SEC,Sharing,Large (100g),Health-Oriented,7-Eleven,100,133.59,-1.47,489,48900,0.47,23141.36
Japan,High-SEC,Sharing,Large (100g),Health-Oriented,Modern Trade,70,85.28,-0.86,484,33880,0.48,16201.75
Japan,High-SEC,Sharing,Large (100g),Health-Oriented,Traditional Trade,50,55.83,-1.02,532,26600,0.42,11199.8
Japan,High-SEC,Sharing,Multi-pack,Classic Salted,7-Eleven,30,32.84,-0.39,497,14910,0.31,4624.37
Japan,High-SEC,Sharing,Multi-pack,Classic Salted,Modern Trade,20,23.87,-1.48,466,9320,0.41,3793.14
Japan,High-SEC,Sharing,Multi-pack,Classic Salted,Traditional Trade,100,132.5,-0.66,514,51400,0.47,24387.54
Japan,High-SEC,Sharing,Multi-pack,Spicy,7-Eleven,70,76.6,-0.91,497,34790,0.29,10169
Japan,High-SEC,Sharing,Multi-pack,Spicy,Modern Trade,100,121.22,-1.2,487,48700,0.3,14520.7
Japan,High-SEC,Sharing,Multi-pack,Spicy,Traditional Trade,100,115.81,-1.21,476,47600,0.24,11372.21
Japan,High-SEC,Sharing,Multi-pack,Local Specialty,7-Eleven,20,24.91,-0.68,509,10180,0.21,2172.67
Japan,High-SEC,Sharing,Multi-pack,Local Specialty,Modern Trade,10,8.96,-1.14,485,4850,0.29,1390.75
Japan,High-SEC,Sharing,Multi-pack,Local Specialty,Traditional Trade,100,122.24,-0.7,492,49200,0.3,14801.8
Japan,High-SEC,Sharing,Multi-pack,Health-Oriented,7-Eleven,50,50.27,-1.15,503,25150,0.22,5632.01
Japan,High-SEC,Sharing,Multi-pack,Health-Oriented,Modern Trade,70,88.45,-0.63,463,32410,0.42,13602.16
Japan,High-SEC,Sharing,Multi-pack,Health-Oriented,Traditional Trade,30,35.65,-0.77,523,15690,0.27,4180.61
Japan,High-SEC,Health-conscious,Small (20g),Classic Salted,7-Eleven,100,149.43,-0.85,504,50400,0.47,23721.95
Japan,High-SEC,Health-conscious,Small (20g),Classic Salted,Modern Trade,50,63.62,-0.45,466,23300,0.35,8120.44
Japan,High-SEC,Health-conscious,Small (20g),Classic Salted,Traditional Trade,100,120.18,-0.6,472,47200,0.42,19801.95
Japan,High-SEC,Health-conscious,Small (20g),Spicy,7-Eleven,20,26.42,-1.3,490,9800,0.3,2988.59
Japan,High-SEC,Health-conscious,Small (20g),Spicy,Modern Trade,100,111,-0.83,466,46600,0.31,14491.04
Japan,High-SEC,Health-conscious,Small (20g),Spicy,Traditional Trade,10,13.42,-0.72,515,5150,0.47,2396.82
Japan,High-SEC,Health-conscious,Small (20g),Local Specialty,7-Eleven,5,5.4,-1.28,546,2730,0.26,716.37
Japan,High-SEC,Health-conscious,Small (20g),Local Specialty,Modern Trade,30,41.83,-1.09,522,15660,0.43,6729.65
Japan,High-SEC,Health-conscious,Small (20g),Local Specialty,Traditional Trade,5,6.86,-1.04,480,2400,0.49,1182.73
Japan,High-SEC,Health-conscious,Small (20g),Health-Oriented,7-Eleven,50,57.65,-1.13,497,24850,0.36,9006.93
Japan,High-SEC,Health-conscious,Small (20g),Health-Oriented,Modern Trade,70,87.25,-1.43,528,36960,0.46,16886.49
Japan,High-SEC,Health-conscious,Small (20g),Health-Oriented,Traditional Trade,70,88.26,-1.37,490,34300,0.26,8935.03
Japan,High-SEC,Health-conscious,Medium (50g),Classic Salted,7-Eleven,10,11.68,-0.47,512,5120,0.45,2299.26
Japan,High-SEC,Health-conscious,Medium (50g),Classic Salted,Modern Trade,30,36.94,-1,478,14340,0.35,5041.22
Japan,High-SEC,Health-conscious,Medium (50g),Classic Salted,Traditional Trade,100,133.89,-0.55,505,50500,0.26,13005.37
Japan,High-SEC,Health-conscious,Medium (50g),Spicy,7-Eleven,30,36.43,-1.44,530,15900,0.27,4356.7
Japan,High-SEC,Health-conscious,Medium (50g),Spicy,Modern Trade,50,56.14,-0.45,486,24300,0.29,7051.78
Japan,High-SEC,Health-conscious,Medium (50g),Spicy,Traditional Trade,100,136.66,-0.81,492,49200,0.46,22778.59
Japan,High-SEC,Health-conscious,Medium (50g),Local Specialty,7-Eleven,30,35.32,-0.95,503,15090,0.5,7538.74
Japan,High-SEC,Health-conscious,Medium (50g),Local Specialty,Modern Trade,70,86.8,-1.22,515,36050,0.2,7297.69
Japan,High-SEC,Health-conscious,Medium (50g),Local Specialty,Traditional Trade,100,119.8,-0.91,486,48600,0.29,14107.4
Japan,High-SEC,Health-conscious,Medium (50g),Health-Oriented,7-Eleven,50,58.76,-1.3,494,24700,0.36,8902.88
Japan,High-SEC,Health-conscious,Medium (50g),Health-Oriented,Modern Trade,20,24.08,-1.31,511,10220,0.23,2382.47
Japan,High-SEC,Health-conscious,Medium (50g),Health-Oriented,Traditional Trade,10,10.58,-0.94,459,4590,0.28,1282.08
Japan,High-SEC,Health-conscious,Large (100g),Classic Salted,7-Eleven,100,137.65,-0.39,503,50300,0.32,16120.95
Japan,High-SEC,Health-conscious,Large (100g),Classic Salted,Modern Trade,70,103.55,-0.36,519,36330,0.45,16467.04
Japan,High-SEC,Health-conscious,Large (100g),Classic Salted,Traditional Trade,10,13.24,-0.51,478,4780,0.29,1372.78
Japan,High-SEC,Health-conscious,Large (100g),Spicy,7-Eleven,70,82.22,-1.14,486,34020,0.27,9149.6
Japan,High-SEC,Health-conscious,Large (100g),Spicy,Modern Trade,5,5.69,-0.93,514,2570,0.3,759.72
Japan,High-SEC,Health-conscious,Large (100g),Spicy,Traditional Trade,70,74.56,-0.96,508,35560,0.26,9127.5
Japan,High-SEC,Health-conscious,Large (100g),Local Specialty,7-Eleven,20,23.16,-1.04,529,10580,0.3,3200.59
Japan,High-SEC,Health-conscious,Large (100g),Local Specialty,Modern Trade,70,88.35,-0.68,499,34930,0.49,16989.65
Japan,High-SEC,Health-conscious,Large (100g),Local Specialty,Traditional Trade,70,68.28,-0.94,513,35910,0.26,9411.86
Japan,High-SEC,Health-conscious,Large (100g),Health-Oriented,7-Eleven,10,12.2,-0.4,530,5300,0.23,1228.47
Japan,High-SEC,Health-conscious,Large (100g),Health-Oriented,Modern Trade,100,116.62,-0.76,508,50800,0.26,12999.47
Japan,High-SEC,Health-conscious,Large (100g),Health-Oriented,Traditional Trade,50,56.86,-1.38,491,24550,0.21,5229.62
Japan,High-SEC,Health-conscious,Multi-pack,Classic Salted,7-Eleven,100,109.41,-0.72,498,49800,0.33,16349.72
Japan,High-SEC,Health-conscious,Multi-pack,Classic Salted,Modern Trade,50,57.5,-0.35,480,24000,0.42,10099.33
Japan,High-SEC,Health-conscious,Multi-pack,Classic Salted,Traditional Trade,20,25.51,-1.05,498,9960,0.38,3811.69
Japan,High-SEC,Health-conscious,Multi-pack,Spicy,7-Eleven,20,24.2,-1.15,475,9500,0.36,3417.08
Japan,High-SEC,Health-conscious,Multi-pack,Spicy,Modern Trade,5,6.11,-0.75,478,2390,0.42,994.47
Japan,High-SEC,Health-conscious,Multi-pack,Spicy,Traditional Trade,5,5.77,-0.86,493,2465,0.38,944.39
Japan,High-SEC,Health-conscious,Multi-pack,Local Specialty,7-Eleven,10,12.18,-1.41,497,4970,0.23,1134.84
Japan,High-SEC,Health-conscious,Multi-pack,Local Specialty,Modern Trade,30,37.35,-0.31,550,16500,0.48,7920.4
Japan,High-SEC,Health-conscious,Multi-pack,Local Specialty,Traditional Trade,30,39.05,-1,496,14880,0.43,6433.27
Japan,High-SEC,Health-conscious,Multi-pack,Health-Oriented,7-Eleven,70,81.18,-1.46,506,35420,0.3,10760.06
Japan,High-SEC,Health-conscious,Multi-pack,Health-Oriented,Modern Trade,20,23.14,-1.1,467,9340,0.21,1961.69
Japan,High-SEC,Health-conscious,Multi-pack,Health-Oriented,Traditional Trade,20,19.76,-0.94,553,11060,0.48,5351.71
